month,signal_date,index_code,ticker,status,reason,source_audit
2021-08,2021-08-02,XU100,ISGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,ISMEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,JANTS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KARSN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KARTN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KCHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KERVT,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KONYA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KORDS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KOZAA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KOZAL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KRDMD,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,KRVGD,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,LOGO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,MGROS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,MPARK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,NETAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,NTHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,NUHCM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,ODAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,OTKAR,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,OYAKC,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,PARSN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,PETKM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,PGSUS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,RTALB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SAHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SASA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SELEC,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SISE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,SOKM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TAVHL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TCELL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,THYAO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TKFEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TKNSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TOASO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TRGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TSKB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TTKOM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TTRAK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TUPRS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,TURSG,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,ULKER,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,VAKBN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,VERUS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,VESBE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,VESTL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,YKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-08,2021-08-02,XU100,ZOREN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,AEFES,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,AFYON,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,AKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,AKSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,AKSEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ALARK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ALBRK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ALGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ALKIM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ARCLK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ASELS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,BERA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,BIMAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,BRISA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,BRSAN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,BRYAT,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,CCOLA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,CEMAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,CEMTS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,CIMSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,DEVA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,DOAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,DOHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ECILC,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ECZYT,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,EGEEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,EGGUB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,EKGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ENJSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ENKAI,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ERBOS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,EREGL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ESEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,FENER,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,FROTO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,GARAN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,GLYHO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,GOZDE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,GSRAY,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,GUBRF,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,HALKB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,HDFGS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,HEKTS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,IHLAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,IHLGM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,INDES,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,IPEKE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ISCTR,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ISFIN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ISGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ISMEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,JANTS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KARSN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KARTN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KCHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KERVT,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KONYA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KORDS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KOZAA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KOZAL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KRDMD,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,KRVGD,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,LOGO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,MGROS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,MPARK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,NETAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,NTHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,NUHCM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ODAS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,OTKAR,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,OYAKC,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,PARSN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,PETKM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,PGSUS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,RTALB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SAHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SASA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SELEC,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SISE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,SOKM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TAVHL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TCELL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,THYAO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TKFEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TKNSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TOASO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TRGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TSKB,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TTKOM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TTRAK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TUPRS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,TURSG,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ULKER,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,VAKBN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,VERUS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,VESBE,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,VESTL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,YKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-09,2021-09-01,XU100,ZOREN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AEFES,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AGHOL,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AKBNK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AKCNS,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AKSA,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,AKSEN,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ALARK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ALBRK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ALGYO,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ALKIM,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ARCLK,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
2021-10,2021-10-01,XU100,ARDYZ,REJECTED_AT_SOURCE_PREFLIGHT,ORIGINAL_FINANCIAL_CATALOG_BYTES_MISSING,source_inventory.json
